,matricola,nome,cognome,qualifica,dipartimento,data_assunzione,data_di_nascita,classe_laurea,data_laurea,classe_dottorato,data_dottorato
172,75583,Calogero,Pelli,Proactive and self-motivated, Facilities Planning,2023-03-12 07:37:54,2000-11-05 10:26:25,,,,
173,528807,Simone,Agostinelli,Knowledge of intellectual property laws and regulations, Market Research,2017-10-31 11:12:08,1999-04-18 18:00:10,Associate of Computer Science (ACS),2019-11-03 02:38:44,,
174,344215,Panfilo,Albertini,Strong understanding of inventory management principles, Training and Education,2020-12-19 06:11:07,1997-04-03 19:42:00,Doctor of Philosophy (PhD),2019-08-19 00:21:05,,
175,192044,Nico,Rensi,Ability to develop and implement strategic plans, Marketing,2015-05-02 15:59:07,1998-03-12 22:36:53,Associate of Fine Arts (AFA),2020-02-18 16:21:26,,
176,608406,Michelotto,Trombetta,Ability to manage cross-functional projects, Cybersecurity,2022-07-09 23:26:30,2002-11-20 23:43:54,Master of Engineering (ME),2023-03-25 10:06:54,,
177,305626,Lando,Turci,Ability to develop and implement training programs, Learning and Development,2019-02-07 07:02:27,1995-09-21 16:32:32,,,,
178,346435,Erika,Aulenti,Adaptability and flexibility, Learning and Development,2019-12-18 03:40:39,1997-01-15 05:07:08,Certificate in Human Resources Management,2019-06-20 16:38:40,,
179,16116,Viridiana,Curatoli,Experience with budget management, IT,2017-04-01 18:12:28,2001-11-22 13:12:32,,,,
180,210849,Anita,Segrè,Leadership qualities, Quality Assurance,2017-05-26 18:14:51,2001-05-26 18:09:42,Master of Arts (MA),2023-07-30 07:04:57,,
181,858856,Anita,Borsiere,Knowledge of IT infrastructure and networking, Inventory Management,2020-06-26 08:49:38,1993-12-20 08:01:25,,,,
182,193900,Virgilio,Ceri,Ability to develop and deliver effective presentations, Inventory Management,2020-12-01 15:34:47,2001-02-25 07:18:30,,,,
183,260740,Cipriano,Trapanese,Ability to interpret and analyze financial statements, Cybersecurity,2017-01-09 13:58:44,2000-10-11 13:32:31,Associate of Fine Arts (AFA),2023-06-14 01:26:27,,
184,579268,Giancarlo,Napolitano,Ability to work in a fast-paced environment, Sales,2020-05-30 08:37:27,1999-10-11 12:03:25,,,,
185,977009,Carla,Meucci,Ability to develop and deliver effective presentations, Learning and Development,2020-08-08 20:21:11,1997-08-31 09:58:13,Bachelor of Education (BEd),2019-10-14 07:36:54,,
186,433905,Ugo,Mazzeo,Proficient in project management methodologies, Customer Service,2018-04-14 19:37:20,2001-08-08 10:32:10,,,,
187,281875,Gioele,Celentano,Strong understanding of organizational development principles, Quality Assurance,2020-05-28 07:13:18,2001-09-05 16:24:18,Master of Science (MS),2023-04-26 06:04:25,,
188,37126,Nina,Callegari,Experience with data modeling and database management, Sales,2023-05-07 00:20:10,1998-09-27 06:16:26,,,,
189,27661,Damiano,Roncalli,Strong sales and negotiation skills, Sales,2021-12-17 08:43:02,1998-04-14 05:50:21,Doctor of Philosophy (PhD),2023-04-30 05:17:36,,
190,573991,Pietro,Impastato,Knowledge of talent acquisition and recruitment strategies, Sales Operations,2017-03-08 22:21:27,1999-12-21 13:39:12,Certificate in Culinary Arts,2022-03-12 01:52:59,,
191,624542,Aldo,Baroffio,Experience with supply chain optimization and logistics, Marketing,2020-08-31 14:39:44,1995-06-06 16:52:53,,,,
192,983732,Nino,Nolcini,"Technical expertise in a specific area (e.g., programming languages, engineering software)", Sales Operations,2021-06-10 11:32:27,2000-03-05 10:41:48,,,,
193,317527,Giovanna,Rinaldi,Ability to conduct competitive intelligence and analysis, Sales,2022-04-26 09:30:52,1999-02-27 23:45:38,,,,
194,502793,Uberto,Montalti,Knowledge of talent acquisition and recruitment strategies, Sales,2020-07-16 19:08:04,2000-08-31 02:06:17,Associate of Business Administration (ABA),2021-08-15 16:53:00,,
195,673514,Valentina,Pastine,Knowledge of supply chain management principles, Learning and Development,2021-03-09 22:34:59,1998-10-11 18:42:08,Associate of Engineering (AE),2020-03-29 01:26:29,,
196,509746,Morena,Telesio,Strong organizational and time management skills, Product Marketing,2022-11-27 09:56:52,1997-04-22 23:16:18,,,,
197,962215,Corrado,Galtarossa,Experience with process improvement and optimization, Cybersecurity,2021-12-31 18:12:36,1995-03-11 17:52:57,Bachelor of Architecture (BArch),2019-09-29 01:25:08,Political Science,2023-07-30 19:57:23.000000
198,393089,Giovanni,Bellucci,Knowledge of regulatory compliance and reporting, Inventory Management,2021-02-09 16:21:12,1995-09-23 10:48:24,Master of Architecture (MArch),2023-07-06 06:51:35,Computer Science,2023-09-16 10:48:24.167274
199,103370,Cesare,Lussu,Ability to interpret and analyze financial statements, Sales,2021-07-08 19:18:20,1999-09-17 06:05:08,,,,
200,161693,Micheletto,Scarlatti,Knowledge of IT infrastructure and networking, Quality Assurance,2022-11-23 09:56:25,2001-12-28 15:50:06,,,,
201,665384,Vito,Bosio,Proficient in project management methodologies, Inventory Management,2020-10-03 11:55:37,1994-06-06 06:32:47,Doctor of Pharmacy (PharmD),2019-03-16 13:37:16,,
202,837517,Annalisa,Pasqua,Ability to develop and maintain vendor relationships, Marketing,2021-05-29 18:19:59,1998-08-14 10:55:45,,,,
203,824224,Cassandra,Foletti,Knowledge of international business regulations and practices, Customer Service,2018-05-23 22:12:34,1998-12-18 08:35:13,,,,
204,138672,Antonina,Eco,Ability to work in a fast-paced environment, Sales,2016-01-18 05:37:16,1999-07-07 05:39:04,,,,
205,700591,Iolanda,Pincherle,Strong attention to quality and accuracy, Sales,2022-01-05 06:39:02,2001-02-21 01:31:03,Diploma in Business Administration,2023-06-01 02:15:31,,
206,192328,Chiara,Argan,Experience with risk assessment and management, Learning and Development,2021-12-19 07:02:32,1999-02-20 11:32:40,Certificate in Automotive Technology,2020-01-25 07:46:08,,
207,334068,Sole,Battelli,Analytical and critical thinking skills, Cybersecurity,2018-02-06 23:24:40,2002-10-05 07:27:11,Certificate in Digital Marketing,2023-04-07 16:19:35,,
208,85167,Roberto,Mercalli,Experience with customer service management tools, Learning and Development,2022-11-18 19:11:31,1997-05-15 13:54:59,,,,
209,390225,Luigina,Gentilini,Ability to develop and implement sustainability initiatives, Training and Education,2021-03-19 06:40:59,1999-06-28 01:32:42,Associate of Science (AS),2021-08-13 01:58:34,,
210,398596,Laureano,Contrafatto,Experience with customer experience (CX) design and optimization, Event Management,2019-10-04 11:38:20,1995-04-01 03:35:27,Doctor of Philosophy (PhD),2015-11-26 13:32:40,,
211,579692,Luchino,Gregori,Experience with content management systems (CMS), Sales,2017-11-19 23:58:40,1993-08-20 02:13:22,Master of Arts (MA),2015-10-10 04:41:26,,
212,641881,Giacomo,Botta,Ability to develop and implement marketing campaigns, Sales,2021-08-14 17:57:49,1994-02-04 12:31:02,,,,
213,665769,Alfio,Benedetti,Strong written and verbal communication skills, Inventory Management,2020-03-13 22:13:32,2001-11-13 22:39:21,Master of Computer Science (MCS),2022-12-20 09:48:32,Economics,2029-11-06 22:39:21.349110
214,531365,Geronimo,Adinolfi,Leadership qualities, Marketing,2021-08-10 20:52:39,1999-03-12 14:59:44,Associate of Nursing (AN),2020-05-08 16:40:37,,
215,302805,Pierangelo,Varano,Strong project coordination and scheduling skills, Quality Assurance,2018-01-05 14:27:11,1999-03-14 06:38:45,Associate of Nursing (AN),2020-08-05 13:02:37,,
216,263976,Corrado,Turchi,Strong understanding of change management principles, Cybersecurity,2018-01-08 06:55:59,2000-06-06 21:19:53,Associate of Engineering (AE),2021-08-11 02:31:06,Public Health,2028-05-30 21:19:53.447734
217,875625,Nanni,Zichichi,Knowledge of talent management and succession planning, Inventory Management,2019-09-29 01:23:52,1994-06-13 10:48:02,Bachelor of Science (BS),2018-11-26 22:37:20,Business Administration,2023-07-11 15:17:55.000000
218,629467,Raffaella,Gabrieli,Master's degree or higher, Training and Education,2021-01-13 19:03:46,1994-01-14 01:59:08,,,,
219,206050,Lidia,Celentano,Experience with quality assurance and control processes, Customer Service,2015-01-28 04:39:36,2002-06-05 04:02:38,Diploma in Fashion Design,2023-02-14 02:24:10,,
220,919636,Gianmarco,Infantino,Ability to develop and implement strategic plans, Training and Education,2017-03-21 02:28:12,1996-12-15 16:54:16,Certificate in Graphic Design,2019-07-17 13:23:12,,
221,540618,Bianca,Dellucci,Strong understanding of software testing methodologies, Sales,2017-03-20 02:16:06,2001-05-25 09:12:09,,,,
222,687265,Tonino,Virgilio,Excellent problem-solving abilities, Learning and Development,2018-04-18 10:10:17,2002-06-12 18:22:29,,,,
223,234942,Calcedonio,Sollima,Master's degree or higher, Quality Assurance,2023-07-16 09:13:42,1994-03-08 10:28:00,,,,
224,487881,Baldassare,Barozzi,Strong understanding of IT security and risk management, Sales Operations,2021-05-24 00:14:36,1996-07-25 16:32:36,,,,
225,975483,Arnulfo,Innocenti,Knowledge of employee performance evaluation techniques, Sales Operations,2021-07-27 13:55:02,1995-04-20 14:24:54,Associate of Computer Science (ACS),2016-09-16 20:50:08,,
226,379410,Loretta,Ottino,Knowledge of financial principles and practices, Cybersecurity,2020-06-07 21:22:05,2000-04-18 13:34:18,,,,
227,461409,Raffaellino,Sollima,Knowledge of lean manufacturing principles, Sales Operations,2020-09-28 11:18:20,1997-03-18 13:05:28,Diploma in Hospitality Management,2021-12-18 18:30:22,,
228,506388,Leopoldo,Chiaramonte,Experience with risk assessment and mitigation strategies, Cybersecurity,2018-08-06 03:52:57,1995-01-28 06:32:53,Certificate in Human Resources Management,2015-07-17 16:48:12,,
229,249766,Damiano,Bernardini,Proactive and self-motivated, Inventory Management,2023-03-12 17:42:13,1998-04-08 00:40:24,,,,
230,567156,Gianmarco,Mazzini,Knowledge of employee performance evaluation techniques, Marketing,2015-12-16 11:17:10,1999-09-14 19:36:39,,,,
231,421753,Umberto,Lancisi,Master's degree or higher, Learning and Development,2021-09-03 11:28:39,1995-12-29 02:52:22,,,,
232,600313,Giosuè,Forza,Ability to work under pressure, Cybersecurity,2018-12-06 18:18:23,1995-07-23 06:00:06,,,,
233,218143,Girolamo,Magrassi,Adaptability and flexibility, Quality Assurance,2018-01-20 04:33:39,1997-01-28 08:40:23,Doctor of Medicine (MD),2018-05-02 19:12:55,,
234,118413,Michelotto,Pellico,Knowledge of financial modeling and forecasting techniques, Inventory Management,2022-10-16 09:31:11,1995-10-23 05:58:52,,,,
235,92171,Simonetta,Samele,Experience with ERP systems and implementation, Learning and Development,2019-04-01 23:00:02,1997-03-01 13:58:50,Master of Education (MEd),2022-11-10 10:59:28,,
236,842669,Cristina,Barberini,Strong understanding of IT security and risk management, Sales,2015-06-24 05:33:06,2001-03-27 06:54:00,,,,
237,715954,Ubaldo,Beffa,Ability to develop and deliver effective presentations, Customer Service,2019-08-25 06:15:49,2000-11-22 19:13:04,Bachelor of Arts (BA),2021-08-19 00:42:29,,
238,298521,Luca,Mercati,Ability to develop and implement training programs, Business Analytics,2017-07-29 11:15:44,1996-07-31 14:49:51,Master of Business Administration (MBA),2019-02-17 03:45:34,,
239,846146,Luisa,Pareto,Strong understanding of change control and configuration management, Business Analytics,2021-07-31 05:42:05,1999-11-09 20:02:56,,,,
240,420559,Saverio,Foa,Experience with content management systems (CMS), Training and Education,2015-08-24 01:17:53,1994-03-01 12:38:24,,,,
241,228348,Fiorenzo,Gelli,Experience with customer experience (CX) design and optimization, Marketing,2017-06-20 14:50:22,1999-06-20 23:11:50,,,,
242,26161,Marina,Mazzanti,Experience with quality assurance and control processes, Sales Operations,2020-06-29 16:34:17,1999-01-06 03:12:11,,,,
243,259846,Giorgio,Michelangeli,Knowledge of lean manufacturing principles, Learning and Development,2018-07-31 02:51:23,1997-06-19 22:34:34,Doctor of Medicine (MD),2021-04-08 21:52:46,,
244,74729,Roberta,Guidotti,Ability to develop and implement diversity and inclusion initiatives, Learning and Development,2019-01-09 01:22:27,1995-01-27 02:15:24,,,,
245,539460,Gioffre,Fiorucci,Knowledge of employee performance evaluation techniques, Sales,2022-06-21 06:20:15,1996-08-14 11:48:17,Bachelor of Nursing (BN),2018-02-01 08:13:27,,
246,648835,Salvi,Sabbatini,Strong written and verbal communication skills, Marketing,2015-07-23 19:19:53,2000-11-22 04:51:26,,,,
247,859118,Giulietta,Lucarelli,Knowledge of marketing strategies and techniques, Learning and Development,2019-09-15 16:57:21,1999-01-04 22:15:06,,,,
248,168690,Uberto,Spadafora,Knowledge of software development methodologies, Training and Education,2016-11-19 13:54:43,1996-10-17 17:57:28,Bachelor of Nursing (BN),2022-09-16 02:39:14,Public Health,2024-10-10 17:57:28.342312
249,343632,Barbara,Anguissola,Ability to work independently, Sales,2022-12-02 08:07:24,1999-03-18 12:00:39,,,,
250,897152,Allegra,Argento,Experience with customer experience (CX) design and optimization, Training and Education,2019-01-18 11:37:29,1999-08-04 20:36:43,Master of Computer Science (MCS),2021-10-02 08:28:12,,
251,91588,Ivan,Martucci,Experience with quality assurance and control processes, Training and Education,2015-01-13 19:11:15,1994-04-03 02:06:22,Bachelor of Social Work (BSW),2019-01-26 00:29:42,,
252,104120,Rosalia,Golgi,Ability to work under pressure, Information Security,2020-11-13 21:34:07,1996-07-22 18:12:38,Master of Social Work (MSW),2022-04-08 04:39:18,,
253,194641,Lucrezia,Bellucci,Experience with content management systems (CMS), Sales Operations,2021-05-23 17:51:17,1997-01-19 08:43:31,,,,
254,847377,Iolanda,Verri,Project management skills, Marketing,2020-11-04 13:13:09,1999-02-06 03:11:44,Certificate in Accounting,2019-04-08 10:23:20,,
255,899461,Elmo,Bassi,Ability to develop and implement diversity and inclusion initiatives, Customer Service,2020-08-02 07:04:37,1998-03-12 16:27:19,,,,
256,710074,Nadia,Bompiani,Experience with customer relationship management (CRM) systems, Cybersecurity,2019-12-05 18:22:51,1996-08-23 04:34:58,,,,
257,284339,Nadia,Monduzzi,Experience with product lifecycle management, Learning and Development,2022-07-04 07:39:30,1996-02-12 08:57:01,,,,
258,823194,Raffaello,Serraglio,Ability to develop and implement strategic plans, Learning and Development,2021-03-10 02:11:04,2000-11-13 16:54:53,Master of Architecture (MArch),2021-04-12 19:06:12,,
259,955210,Camillo,Nicoletti,Knowledge of regulatory requirements and compliance, Marketing,2016-07-21 10:12:37,1998-09-08 11:56:02,,,,
260,507214,Ciro,Turci,Proficient in Microsoft Office Suite, Cybersecurity,2016-03-15 20:39:23,1999-01-16 17:22:11,Diploma in Hospitality Management,2022-06-10 10:23:56,,
261,676325,Augusto,Depero,Knowledge of regulatory requirements and compliance, Cybersecurity,2023-04-13 18:42:24,1996-04-17 22:20:58,Master of Science (MS),2021-01-10 04:31:48,,
262,479563,Alfio,Santi,Analytical and critical thinking skills, Quality Assurance,2016-10-13 21:00:54,1995-09-03 07:26:11,,,,
263,882086,Lando,Collina,Ability to work independently, Sales,2020-12-29 21:52:51,1997-04-27 07:00:03,Associate of Nursing (AN),2021-04-13 23:19:03,,
264,59951,Paoletta,Endrizzi,Ability to interpret and analyze financial statements, Marketing,2020-06-07 05:40:37,1995-11-17 12:18:27,Doctor of Medicine (MD),2020-03-22 16:21:20,,
265,860082,Ottone,Petrucelli,Experience with customer relationship management (CRM) systems, Training and Education,2016-03-20 13:22:57,2001-10-10 04:26:32,,,,
266,351773,Giacomo,Marcacci,Ability to work with cross-functional teams, Learning and Development,2015-03-22 19:15:47,2001-06-11 02:20:48,Doctor of Law (JD),2022-11-08 11:55:34,,
267,82204,Gioachino,Tamburini,Ability to meet deadlines, Sales,2019-12-10 21:00:30,1998-10-09 18:55:51,,,,
268,862170,Ippazio,Bocca,Ability to meet deadlines, Customer Service,2017-02-25 20:22:47,1995-02-15 20:22:29,,,,
269,982189,Luigi,Argento,Knowledge of supply chain management principles, Cybersecurity,2017-09-24 15:57:34,1995-12-28 17:41:55,Associate of Nursing (AN),2019-10-20 15:30:04,,
270,691477,Jacopo,Carfagna,Ability to manage product launches and releases, Cybersecurity,2016-05-13 13:12:08,1995-06-18 07:07:46,,,,
271,444407,Graziella,Zarlino,Knowledge of regulatory requirements and compliance, Business Analytics,2019-07-09 07:58:57,1996-02-13 14:47:33,,,,
272,677716,Franco,Montecchi,Ability to develop and implement strategic plans, Customer Service,2023-02-06 18:37:48,1995-04-05 16:08:28,Master of Social Work (MSW),2021-01-04 03:11:34,,
273,85643,Caterina,Storladi,Strong decision-making abilities, Sales,2017-02-13 19:04:43,1995-04-26 18:57:57,Bachelor of Social Work (BSW),2017-11-23 16:42:14,,
